0 0 175.100000 
0 1 175.100000 
0 1 100.100000 
0 2 100.100000 
0 2 100.100000 
0 3 100.100000 
0 3 101.100000 
0 4 101.100000 
0 4 100.100000 
0 5 100.100000 
0 5 101.100000 
0 6 101.100000 
0 6 100.100000 
0 7 100.100000 
0 7 101.100000 
0 8 101.100000 
0 8 101.100000 
0 9 101.100000 
0 9 100.100000 
0 10 100.100000 
0 10 99.100000 
0 11 99.100000 
0 11 100.100000 
0 12 100.100000 
0 12 99.100000 
0 13 99.100000 
0 13 100.100000 
0 14 100.100000 
0 14 99.100000 
0 15 99.100000 
0 15 100.100000 
0 16 100.100000 
0 16 100.100000 
0 17 100.100000 
0 17 101.100000 
0 18 101.100000 
0 18 100.100000 
0 19 100.100000 
0 19 101.100000 
0 20 101.100000 
0 20 101.100000 
0 21 101.100000 
0 21 101.100000 
0 22 101.100000 
0 22 101.100000 
0 23 101.100000 
0 23 101.100000 
0 24 101.100000 
0 24 100.100000 
0 25 100.100000 
0 25 100.100000 
0 26 100.100000 
0 26 99.100000 
0 27 99.100000 
0 27 100.100000 
0 28 100.100000 
0 28 100.100000 
0 29 100.100000 
0 29 100.100000 
0 30 100.100000 
0 30 100.100000 
0 31 100.100000 
0 31 100.100000 
0 32 100.100000 
0 32 0.100000 

1 0 175.100000 
1 1 175.100000 
1 1 100.100000 
1 2 100.100000 
1 2 100.100000 
1 3 100.100000 
1 3 101.100000 
1 4 101.100000 
1 4 100.100000 
1 5 100.100000 
1 5 101.100000 
1 6 101.100000 
1 6 100.100000 
1 7 100.100000 
1 7 101.100000 
1 8 101.100000 
1 8 101.100000 
1 9 101.100000 
1 9 100.100000 
1 10 100.100000 
1 10 99.100000 
1 11 99.100000 
1 11 100.100000 
1 12 100.100000 
1 12 99.100000 
1 13 99.100000 
1 13 100.100000 
1 14 100.100000 
1 14 99.100000 
1 15 99.100000 
1 15 100.100000 
1 16 100.100000 
1 16 100.100000 
1 17 100.100000 
1 17 101.100000 
1 18 101.100000 
1 18 100.100000 
1 19 100.100000 
1 19 101.100000 
1 20 101.100000 
1 20 101.100000 
1 21 101.100000 
1 21 101.100000 
1 22 101.100000 
1 22 101.100000 
1 23 101.100000 
1 23 101.100000 
1 24 101.100000 
1 24 100.100000 
1 25 100.100000 
1 25 100.100000 
1 26 100.100000 
1 26 99.100000 
1 27 99.100000 
1 27 100.100000 
1 28 100.100000 
1 28 100.100000 
1 29 100.100000 
1 29 100.100000 
1 30 100.100000 
1 30 100.100000 
1 31 100.100000 
1 31 100.100000 
1 32 100.100000 
1 32 0.100000 

1 0 200.100000 
1 1 200.100000 
1 1 101.100000 
1 2 101.100000 
1 2 101.100000 
1 3 101.100000 
1 3 101.100000 
1 4 101.100000 
1 4 100.100000 
1 5 100.100000 
1 5 100.100000 
1 6 100.100000 
1 6 100.100000 
1 7 100.100000 
1 7 101.100000 
1 8 101.100000 
1 8 101.100000 
1 9 101.100000 
1 9 100.100000 
1 10 100.100000 
1 10 100.100000 
1 11 100.100000 
1 11 101.100000 
1 12 101.100000 
1 12 100.100000 
1 13 100.100000 
1 13 104.100000 
1 14 104.100000 
1 14 101.100000 
1 15 101.100000 
1 15 101.100000 
1 16 101.100000 
1 16 100.100000 
1 17 100.100000 
1 17 100.100000 
1 18 100.100000 
1 18 100.100000 
1 19 100.100000 
1 19 100.100000 
1 20 100.100000 
1 20 100.100000 
1 21 100.100000 
1 21 100.100000 
1 22 100.100000 
1 22 101.100000 
1 23 101.100000 
1 23 100.100000 
1 24 100.100000 
1 24 99.100000 
1 25 99.100000 
1 25 0.100000 
1 26 0.100000 
1 26 101.100000 
1 27 101.100000 
1 27 101.100000 
1 28 101.100000 
1 28 101.100000 
1 29 101.100000 
1 29 101.100000 
1 30 101.100000 
1 30 101.100000 
1 31 101.100000 
1 31 100.100000 
1 32 100.100000 
1 32 0.100000 

2 0 200.100000 
2 1 200.100000 
2 1 101.100000 
2 2 101.100000 
2 2 101.100000 
2 3 101.100000 
2 3 101.100000 
2 4 101.100000 
2 4 100.100000 
2 5 100.100000 
2 5 100.100000 
2 6 100.100000 
2 6 100.100000 
2 7 100.100000 
2 7 101.100000 
2 8 101.100000 
2 8 101.100000 
2 9 101.100000 
2 9 100.100000 
2 10 100.100000 
2 10 100.100000 
2 11 100.100000 
2 11 101.100000 
2 12 101.100000 
2 12 100.100000 
2 13 100.100000 
2 13 104.100000 
2 14 104.100000 
2 14 101.100000 
2 15 101.100000 
2 15 101.100000 
